tc,f,df,TS,UL95
56408.150034722225,1.0571950377406555e-08,3.9776361426521024e-09,37.99663624918685,5.5618434346614863e-08
56415.150034722225,3.4804356938955823e-09,2.23951928638145e-09,7.4611554578950745,7.333499264831002e-08
56422.150034722225,2.1979034162318184e-09,1.6572414730062786e-09,7.8212911728078325,3.551525788030617e-08
56429.150034722225,6.261458071691598e-09,2.0559572503881842e-09,58.63939283955551,9.001096240940206e-08
56436.150034722225,3.816328343150285e-09,2.6739625121589174e-09,9.112191679687385,7.367201635481819e-08
56443.150034722225,3.5452111966021418e-09,2.0132891398003075e-09,27.419050954653358,1.4238469195700806e-07
56450.14445651254,9.389721947172708e-09,3.2853413022070475e-09,58.637241187934706,1.1663143748359106e-07
56457.150034722225,1.1803615943873222e-08,3.931755712711242e-09,71.14655343820777,4.849095980669778e-08
56464.150034722225,1.1326732882791361e-08,3.9299658654068355e-09,61.84695490904778,6.468919562836484e-08
56471.150034722225,1.9693982698404693e-08,4.961508461975114e-09,106.52696464978362,4.534779985663223e-08
56478.150034722225,7.438229415642121e-09,3.1962365708018333e-09,34.816048869244696,5.732306500829097e-08
56485.150034722225,1.0917526215871806e-08,3.598274215567156e-09,66.46439246542286,1.3296894673639188e-07
56492.150034722225,1.7793463024551102e-08,4.857072451806976e-09,125.0457910885998,5.410166206138717e-08
56499.142784103555,7.3336692172380686e-09,3.175694831006822e-09,40.02647602500292,8.870266732214429e-08
56506.150034722225,8.095275945999801e-09,3.4967436494461145e-09,30.22832350684621,5.539213795325546e-08
56513.150034722225,1.1163275448005429e-08,4.235643718449507e-09,41.46334513476904,6.597674204668679e-08
56520.149560699,3.7191678118356495e-09,1.8843225786372248e-09,27.340984242633567,1.3275206330369137e-07
56527.150034722225,1.4724139879858746e-08,3.847795801276715e-09,93.5458500591485,6.526072774517739e-08
56534.150034722225,1.5893847208168234e-08,4.638364330384535e-09,79.2283648115299,7.043507023256447e-08
56541.150034722225,9.756292747481804e-09,3.700319651969888e-09,56.721210818162945,9.204861484539511e-08
56548.13962433628,7.103176050241684e-09,2.8215100462144217e-09,56.10146068748145,1.9223366722846814e-07
56555.150034722225,8.173215533021487e-09,3.0243288089368516e-09,49.0791620611526,1.1476461121303321e-07
56562.150034722225,2.275496875236225e-08,5.4620307490659065e-09,124.87679772509728,4.979977743048943e-08
56569.150034722225,2.1382887888751392e-08,5.034708413229212e-09,133.6425916521839,1.589500269623276e-07
56576.150034722225,1.1220769370864159e-08,4.038205624210701e-09,57.111342439118744,2.239611655599892e-08
56583.14752364202,2.084679496304792e-08,5.153197643820258e-09,134.7717892170258,1.5148275680416498e-07
56590.150034722225,1.159608130541365e-08,4.433647497420656e-09,54.669820346369306,8.170969871242066e-08
56597.150034722225,1.7155685155967972e-08,4.9055270315757356e-09,94.17733659102669,8.070942631019808e-08
56604.14930607721,1.3076913314247525e-08,3.741490858101936e-09,98.75912157440325,1.5070857467821673e-07
56611.150034722225,1.9577926688760458e-08,4.715779551694893e-09,154.61839764877732,1.2163045578209844e-07
56618.150034722225,1.6615014525784854e-08,4.440415829510992e-09,110.46404373663609,1.2181076806387312e-07
56625.150034722225,1.4186976479445732e-08,4.211981137544828e-09,74.86994786216746,8.3818396278987e-08
56632.150034722225,1.133215786025126e-08,4.377630924540144e-09,47.304313333006576,1.4936896709618626e-07
